mass_A
t	x	y
2.698000000E0	7.532886105E-1	-5.431673362E-1
2.702311111E0	7.942760547E-1	-5.358782811E-1
2.706622222E0	9.045941076E-1	-5.249787231E-1
2.710933333E0	9.127029603E-1	-4.897095834E-1
2.715244444E0	9.400560142E-1	-4.598893263E-1
2.719555556E0	9.730847565E-1	-4.346962292E-1
2.723866667E0	9.825755763E-1	-4.072265709E-1
2.728177778E0	9.925687564E-1	-3.600865952E-1
2.732488889E0	9.511718542E-1	-2.975962747E-1
2.736800000E0	9.292290062E-1	-2.520394890E-1
2.741111111E0	8.956447084E-1	-1.995357611E-1
2.745422222E0	6.394989954E-1	1.282939440E-1
2.749733333E0	6.429618869E-1	1.772387001E-1
2.754044444E0	6.398570708E-1	2.316937688E-1
2.758355556E0	6.552020790E-1	2.810064338E-1
2.762666667E0	6.572756938E-1	3.115973026E-1
2.766977778E0	6.725396902E-1	3.468553416E-1
2.771288889E0	6.722059646E-1	3.860580234E-1
2.775600000E0	6.769303469E-1	4.228622592E-1
2.779911111E0	6.649503317E-1	4.537135624E-1
2.784222222E0	6.400876024E-1	4.778867262E-1
2.788533333E0	6.347464578E-1	5.088481410E-1
2.792955556E0	6.357881757E-1	5.456512694E-1
2.797266667E0	6.351429563E-1	5.865273237E-1
2.801577778E0	6.318436021E-1	6.261680096E-1
2.805888889E0	6.294776171E-1	6.772813132E-1
2.810200000E0	6.318945477E-1	7.140139930E-1
2.814511111E0	6.358382226E-1	7.576342012E-1
2.818822222E0	6.259852456E-1	7.964027232E-1
2.823133333E0	6.297102973E-1	8.432419320E-1
2.827444444E0	6.384725259E-1	8.807234257E-1
2.831755556E0	6.730314233E-1	9.269523524E-1
2.836066667E0	6.581628234E-1	9.746561572E-1
2.840377778E0	6.672181379E-1	1.006948418E0
2.844688889E0	6.607183750E-1	1.030158449E0
2.849000000E0	6.664376773E-1	1.069611533E0
2.853311111E0	6.689133143E-1	1.080825056E0
2.857622222E0	6.740675445E-1	1.092592228E0
2.861933333E0	6.989574462E-1	1.080053025E0
2.866244444E0	6.985530509E-1	1.080864716E0
2.870555556E0	7.538664179E-1	9.515566814E-1
2.874866667E0	6.520179461E-1	1.123738326E0
2.879288889E0	6.463280940E-1	1.130797436E0
2.883600000E0	6.400792451E-1	1.135524408E0
2.887911111E0	6.311932871E-1	1.136983827E0
2.892222222E0	6.241159527E-1	1.146360389E0
2.896533333E0	6.202168780E-1	1.148430118E0
2.900844444E0	6.173860406E-1	1.149634752E0
2.905155556E0	6.290848041E-1	1.161663582E0
2.909466667E0	6.281053185E-1	1.164673922E0
2.913777778E0	6.239161924E-1	1.173370303E0
2.918088889E0	6.257594999E-1	1.177176252E0
2.922400000E0	6.280384204E-1	1.182131871E0
2.926711111E0	6.276735541E-1	1.190556000E0
2.931022222E0	6.264269853E-1	1.200694791E0
2.935333333E0	6.360901222E-1	1.204292440E0
2.939644444E0	6.377433368E-1	1.208678635E0
2.943955556E0	6.361268677E-1	1.212280392E0
2.948266667E0	6.366313090E-1	1.212760701E0
2.952577778E0	6.363409035E-1	1.212760126E0
2.956888889E0	6.370934342E-1	1.212974995E0
2.961200000E0	6.333865291E-1	1.201526074E0
2.965622222E0	6.307776580E-1	1.196330622E0
2.969933333E0	6.336234611E-1	1.184810296E0
2.974244444E0	6.306496619E-1	1.174362086E0
2.978555556E0	6.315334599E-1	1.166865062E0
2.982866667E0	6.251620928E-1	1.151416278E0
2.987177778E0	6.305702097E-1	1.136878933E0
2.991488889E0	6.312732215E-1	1.126952964E0
2.995800000E0	6.337726894E-1	1.105930798E0
3.000111111E0	7.787719091E-1	9.234436247E-1
3.004422222E0	7.719060043E-1	8.975873684E-1
3.008733333E0	7.825526531E-1	8.757837659E-1
3.013044444E0	7.816357933E-1	8.589137050E-1
3.017355556E0	7.893526940E-1	8.217304757E-1
3.021666667E0	7.972457212E-1	7.853064690E-1
3.025977778E0	7.890117943E-1	7.650015077E-1
3.030288889E0	7.977738678E-1	7.385068098E-1
3.034600000E0	8.050598584E-1	7.059103572E-1
3.038911111E0	7.987089273E-1	6.876454845E-1
3.043222222E0	8.012206081E-1	6.591885833E-1
3.047533333E0	7.938186767E-1	6.378769053E-1
3.051955556E0	8.043467445E-1	6.069933710E-1
3.056266667E0	7.932832540E-1	5.823261548E-1
3.060577778E0	7.993782581E-1	5.471348947E-1
3.064888889E0	8.026582422E-1	5.233507004E-1
3.069200000E0	8.026710362E-1	5.158212905E-1
3.073511111E0	7.898891445E-1	5.036726003E-1
3.077822222E0	7.914459485E-1	5.036432742E-1
3.082133333E0	7.925175785E-1	5.040427239E-1
3.086444444E0	7.937227608E-1	4.933271408E-1
3.090755556E0	7.875536375E-1	4.956557510E-1
3.095066667E0	7.737389111E-1	5.000493840E-1
3.099377778E0	7.606016990E-1	4.871119837E-1
3.103688889E0	7.679863460E-1	4.691173808E-1
3.108000000E0	6.478675350E-1	4.642494598E-1
3.112311111E0	6.520139030E-1	4.457560225E-1
3.116622222E0	6.448624786E-1	4.191579750E-1
3.120933333E0	6.639486327E-1	4.031649199E-1
3.125244444E0	6.425486721E-1	3.722465982E-1
3.129555556E0	6.394167662E-1	3.408528333E-1
3.133866667E0	6.425768956E-1	3.136113172E-1
3.138288889E0	6.343293870E-1	2.893047483E-1
3.142600000E0	6.309129004E-1	2.486042604E-1
3.146911111E0	6.244788269E-1	2.047529651E-1
3.151222222E0	6.207676026E-1	1.561059780E-1
3.155533333E0	8.629515583E-1	-1.696633193E-1
3.159844444E0	9.063982913E-1	-2.145071640E-1
3.164155556E0	9.397252847E-1	-2.562274573E-1
3.168466667E0	9.732346401E-1	-3.066425337E-1
3.172777778E0	9.952903375E-1	-3.292107195E-1
3.177088889E0	1.052288264E0	-4.325167467E-1
3.181400000E0	1.069742452E0	-4.437183891E-1
3.185711111E0	1.044547247E0	-4.605950437E-1
3.190022222E0	1.020386988E0	-4.845845648E-1
3.194333333E0	1.012640363E0	-4.972371785E-1
3.198644444E0	9.836011893E-1	-5.345528175E-1
3.202955556E0	9.730278076E-1	-5.681634013E-1
3.207266667E0	1.001379755E0	-5.840513332E-1
3.211577778E0	9.681759352E-1	-6.110286067E-1
3.215888889E0	9.435479388E-1	-6.292006056E-1
3.220200000E0	1.065319083E0	-6.258541202E-1
3.224622222E0	1.021310242E0	-6.605238551E-1
3.228933333E0	9.965375888E-1	-7.009831195E-1
3.233244444E0	1.048335868E0	-7.143330192E-1
3.237555556E0	1.101267119E0	-7.189089115E-1
3.241866667E0	1.063664444E0	-7.410683296E-1
3.246177778E0	1.073339222E0	-7.582780413E-1
3.250488889E0	1.106196248E0	-7.548733711E-1
3.254800000E0	1.119399812E0	-7.680791132E-1
3.259111111E0	6.133379068E-1	-5.200671799E-1
3.263422222E0	6.111847284E-1	-5.253258227E-1
3.267733333E0	6.125840606E-1	-5.264641620E-1
3.272044444E0	6.169749461E-1	-5.343476658E-1
3.276355556E0	6.205842828E-1	-5.448378436E-1
3.280666667E0	6.144816301E-1	-5.573724682E-1
3.284977778E0	6.085585138E-1	-5.571885301E-1
3.289288889E0	6.096746995E-1	-5.737823230E-1
3.293600000E0	6.096481949E-1	-5.800628894E-1
3.297911111E0	6.014509732E-1	-6.030515406E-1
3.302333333E0	6.001778121E-1	-6.073025050E-1
3.306644444E0	5.990916237E-1	-6.119378891E-1
3.310955556E0	5.976348630E-1	-6.098667577E-1
3.315266667E0	5.931204249E-1	-6.152924439E-1
3.319577778E0	5.915848846E-1	-6.172616038E-1
3.323888889E0	5.891527132E-1	-6.163200660E-1
3.328200000E0	5.867466413E-1	-6.166100664E-1
3.332511111E0	5.850440568E-1	-6.182674983E-1
3.336822222E0	5.809613284E-1	-6.193470215E-1
3.341133333E0	5.745060977E-1	-6.189277801E-1
3.345444444E0	5.744550843E-1	-6.178647708E-1
3.349755556E0	5.658680018E-1	-6.244480805E-1
3.354066667E0	5.627702544E-1	-6.239434746E-1
3.358377778E0	5.600261110E-1	-6.253600912E-1
3.362688889E0	5.601246007E-1	-6.244380318E-1
3.367000000E0	5.574124639E-1	-6.185200446E-1
3.371311111E0	5.555363796E-1	-6.167857153E-1
3.375622222E0	5.522129212E-1	-6.031116772E-1
3.379933333E0	5.626706076E-1	-5.804217992E-1
3.384244444E0	9.715312331E-1	-8.364663950E-1
3.388666667E0	5.526085856E-1	-5.600875572E-1
3.392977778E0	5.545361267E-1	-5.376271981E-1
3.397288889E0	5.478196824E-1	-5.291352983E-1
3.401600000E0	5.471311732E-1	-5.196674452E-1
3.405911111E0	5.435403606E-1	-5.144975255E-1
3.410222222E0	5.479307827E-1	-5.023855067E-1
3.414533333E0	5.440820204E-1	-4.981535416E-1
3.418844444E0	5.440630989E-1	-4.964506312E-1
3.423155556E0	5.476090819E-1	-4.862856673E-1
3.427466667E0	6.340081454E-1	-5.275422098E-1
3.431777778E0	6.665257448E-1	-5.367933692E-1
3.436088889E0	6.995966193E-1	-5.420582873E-1
3.440400000E0	8.419104390E-1	-5.469970619E-1
3.444711111E0	9.195580449E-1	-5.278733583E-1
3.449022222E0	9.109642984E-1	-4.993591007E-1
3.453333333E0	9.470131645E-1	-4.743493047E-1
3.457644444E0	9.359236545E-1	-4.575079446E-1
3.461955556E0	9.492640719E-1	-4.321976982E-1
3.466266667E0	9.397154385E-1	-4.088405903E-1
3.470577778E0	9.363542387E-1	-3.940796059E-1
3.475000000E0	9.015650974E-1	-3.465638640E-1
3.479311111E0	8.873369981E-1	-3.108475041E-1
3.483622222E0	8.556001029E-1	-2.627099813E-1
3.487933333E0	8.286049276E-1	-2.199339611E-1
3.492244444E0	8.012248033E-1	-1.861777560E-1
3.496555556E0	8.141508977E-1	-1.615949990E-1
3.500866667E0	5.664481746E-1	1.383117554E-1
3.505177778E0	5.563084589E-1	1.571114176E-1
3.509488889E0	5.634434932E-1	2.094460146E-1
3.513800000E0	5.722596434E-1	2.453579263E-1
3.518111111E0	5.779854557E-1	2.739851757E-1
3.522422222E0	5.780169457E-1	2.886682252E-1
3.526733333E0	5.832209344E-1	3.070128725E-1
3.531044444E0	5.795096525E-1	3.322585508E-1
3.535355556E0	5.838860097E-1	3.545907782E-1
3.539666667E0	5.803160643E-1	3.716419354E-1
3.543977778E0	5.854540505E-1	3.957372751E-1
3.548288889E0	5.878075414E-1	4.091173120E-1
3.552600000E0	5.817399330E-1	4.300576954E-1
3.556911111E0	5.934456390E-1	4.484561218E-1
3.561222222E0	5.961718380E-1	4.596677112E-1
3.565533333E0	5.883162792E-1	4.727597138E-1
3.569955556E0	5.934079609E-1	4.903243196E-1
3.574266667E0	5.901725423E-1	5.062145332E-1
3.578577778E0	5.879128412E-1	5.182962216E-1
3.582888889E0	5.929412417E-1	5.297263290E-1
3.587200000E0	5.966438661E-1	5.439299109E-1
3.591511111E0	5.937570902E-1	5.563917508E-1
3.595822222E0	5.985168711E-1	5.720852101E-1
3.600133333E0	5.995473096E-1	5.887040253E-1
3.604444444E0	5.958510919E-1	6.018707980E-1
3.608755556E0	7.178018068E-1	5.190221874E-1
3.613066667E0	5.936453621E-1	6.253572338E-1
3.617377778E0	5.883681701E-1	6.498757011E-1
3.621688889E0	5.912985197E-1	6.601688642E-1
